 Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,,Unnamed: 48
2/7/2018 14:20,0,10,0,0,0,25,0,0,0,15,30,80,0,0,0,0,0,0,0,30,45,25,10,15,0,25,50,0,10,0,10,65,20,55,70,0,50,20,35,0,20,0,0,0,0,0,,
2/7/2018 14:30,0,10,0,0,0,25,0,0,0,15,40,130,0,0,0,0,0,0,0,25,35,30,10,15,0,20,55,0,10,0,10,70,30,45,70,0,50,20,20,0,20,0,0,0,0,0,,
2/7/2018 14:40,0,10,0,0,0,25,0,0,0,15,30,140,0,0,0,0,0,0,0,25,35,25,10,30,0,15,50,0,10,0,10,65,15,65,45,0,50,20,45,0,20,0,0,0,0,0,,
2/7/2018 14:50,0,10,0,0,0,25,0,0,0,25,20,120,0,0,0,0,0,0,0,30,35,25,10,20,0,15,50,0,10,0,10,75,25,65,45,0,45,15,45,0,20,0,0,0,0,0,,
2/7/2018 15:00,0,10,0,0,0,25,0,0,0,25,20,120,0,0,0,0,0,0,0,25,35,30,10,10,0,15,45,0,10,0,10,75,35,55,40,0,35,15,35,0,40,0,0,0,0,0,,
2/7/2018 15:10,0,10,0,0,0,25,0,0,0,30,20,80,0,0,0,0,0,0,0,20,35,40,10,15,0,15,45,0,10,0,10,75,35,55,40,0,35,15,35,0,40,0,0,0,0,0,,
2/7/2018 15:20,0,10,0,0,0,30,0,0,0,25,30,120,0,0,0,0,0,0,0,15,40,40,10,10,0,15,45,0,10,0,10,70,35,60,35,0,40,15,35,0,40,0,0,0,0,0,,
2/7/2018 15:30,0,10,0,0,0,25,0,0,0,25,30,90,0,0,0,0,0,0,0,25,40,45,10,10,0,15,45,0,10,0,10,65,35,70,35,0,35,15,25,0,40,0,0,0,0,0,,
2/7/2018 15:40,0,10,0,0,0,25,0,0,0,20,20,90,0,0,0,0,0,0,0,30,35,45,10,10,0,15,45,0,10,0,15,65,40,70,35,0,30,20,25,0,40,0,0,0,0,0,,
2/7/2018 15:50,0,10,0,0,0,20,0,0,0,10,40,60,0,0,0,0,0,0,0,35,35,40,10,15,0,20,45,0,10,0,10,60,40,70,45,0,25,20,20,0,40,0,0,0,0,0,,
2/7/2018 16:00,0,10,0,0,0,20,0,0,0,10,15,80,0,0,0,0,0,0,0,30,35,40,10,15,0,15,45,0,10,0,10,60,35,70,50,0,25,25,20,0,40,0,0,0,0,0,,
2/7/2018 16:10,0,10,0,0,0,15,0,0,0,10,0,70,0,0,0,0,0,0,0,35,35,35,10,10,0,15,35,0,10,0,10,55,30,60,45,0,20,15,30,0,20,0,0,0,0,0,,
2/7/2018 16:20,0,10,0,0,0,10,0,0,0,10,0,70,0,0,0,0,0,0,0,25,25,30,10,10,0,10,20,0,10,0,10,50,25,50,35,0,20,15,25,0,20,0,0,0,0,0,,
2/7/2018 16:30,0,10,0,0,0,10,0,0,0,10,0,70,0,0,0,0,0,0,0,20,20,30,10,10,0,10,15,0,10,0,15,40,25,50,35,0,15,10,20,0,20,0,0,0,0,0,,
2/7/2018 16:40,0,10,0,0,0,10,0,0,0,10,0,70,0,0,0,0,0,0,0,25,15,20,0,10,0,10,10,0,10,0,10,35,15,25,35,0,15,5,15,0,20,0,0,0,0,0,,
2/7/2018 16:50,0,10,0,0,0,5,0,0,0,10,0,20,0,0,0,0,0,0,0,20,10,0,0,10,0,10,5,0,5,0,15,40,5,20,20,0,10,10,10,0,20,0,0,0,0,0,,
2/7/2018 17:00,0,10,0,0,0,5,0,0,0,10,0,50,0,0,0,0,0,0,0,20,10,0,0,10,0,10,5,0,5,0,15,35,5,15,10,0,10,10,5,0,20,0,0,0,0,0,,
2/7/2018 17:10,0,10,0,0,0,5,0,0,0,10,0,40,0,0,0,0,0,0,0,10,10,10,0,10,0,10,0,0,5,0,15,25,5,10,0,0,10,10,15,0,20,0,0,0,0,0,,
2/7/2018 17:20,0,10,0,0,0,5,0,0,0,10,0,50,0,0,0,0,0,0,0,10,10,10,10,10,0,10,0,0,5,0,10,15,5,10,0,0,10,5,10,0,20,0,0,0,0,0,,
2/7/2018 17:30,0,10,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,10,10,15,10,10,0,10,0,0,5,0,10,25,15,15,0,0,15,5,15,0,20,0,0,0,0,0,,
2/7/2018 17:40,0,10,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,15,10,20,10,10,0,10,0,0,5,0,10,35,15,15,0,0,20,5,20,0,20,0,0,0,0,0,,
2/7/2018 17:50,0,10,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,25,10,15,10,10,0,10,0,0,5,0,10,35,10,15,0,0,25,5,20,0,20,0,0,0,0,0,,
2/7/2018 18:10,0,0,0,0,0,10,0,0,0,5,0,40,0,0,0,0,0,0,0,35,15,20,10,10,0,10,0,0,5,0,10,30,5,35,0,0,20,10,15,0,20,0,0,0,0,0,,
2/7/2018 18:20,0,0,0,0,0,15,0,0,0,5,0,30,0,0,0,0,0,0,0,35,20,20,10,10,0,10,0,0,5,0,10,40,10,0,0,0,15,5,20,0,20,0,0,0,0,0,,
2/7/2018 18:30,0,0,0,0,0,10,0,0,0,5,0,20,0,0,0,0,0,0,0,45,20,15,10,10,0,10,0,0,5,0,10,40,10,0,0,0,15,5,20,0,20,0,0,0,0,0,,
2/7/2018 18:40,0,0,0,0,0,10,0,0,0,5,0,20,0,0,0,0,0,0,0,30,20,15,5,10,0,10,0,0,5,0,10,35,10,0,0,0,10,5,20,0,20,0,0,0,0,0,,
2/7/2018 18:50,0,0,0,0,0,5,0,0,0,5,0,50,0,0,0,0,0,0,0,25,10,15,5,10,0,10,0,0,5,0,10,25,5,0,0,0,10,5,15,0,20,0,0,0,0,0,,
2/7/2018 19:00,0,0,0,0,0,5,0,0,0,5,0,50,0,0,0,0,0,0,0,25,5,10,5,10,0,10,0,0,5,0,10,25,5,0,0,0,10,5,10,0,20,0,0,0,0,0,,
2/7/2018 19:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 19:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 19:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 19:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 20:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 20:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 20:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 22:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/7/2018 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2/8/2018 6:10,0,0,0,0,0,0,0,0,0,10,15,75,0,0,0,0,0,0,0,0,10,10,0,5,0,5,15,0,5,0,10,40,10,10,5,0,10,5,10,0,10,5,0,0,0,0,,
2/8/2018 6:20,0,0,0,0,0,0,0,0,0,5,20,75,0,0,0,0,0,0,0,10,10,10,5,15,0,10,20,0,5,0,5,50,10,10,5,0,10,5,10,0,10,0,0,0,0,0,,
2/8/2018 6:30,0,0,0,0,0,0,0,0,0,5,30,75,0,0,0,0,0,0,0,15,10,10,5,15,0,10,20,0,5,0,10,50,10,10,5,0,10,5,20,0,20,0,0,0,0,0,,
2/8/2018 6:40,0,0,0,0,0,0,0,0,0,5,30,75,0,0,0,0,0,0,0,15,10,15,5,15,0,10,20,0,5,0,10,55,10,10,5,0,10,10,25,0,20,0,0,0,0,0,,
2/8/2018 6:50,0,0,0,0,0,0,0,0,0,5,30,75,0,0,0,0,0,0,0,15,10,25,5,25,0,10,30,0,5,0,10,50,20,10,5,0,15,10,20,0,20,0,0,0,0,0,,
2/8/2018 7:00,0,0,0,0,0,0,0,0,0,5,30,75,0,0,0,0,0,0,0,20,15,30,5,15,0,10,35,0,5,0,10,60,30,0,5,0,25,10,25,0,20,0,0,0,0,0,,
2/8/2018 7:10,0,10,0,0,0,0,0,0,0,10,30,75,0,0,0,0,0,0,0,25,30,50,5,15,0,10,35,0,5,0,10,70,30,0,10,0,30,15,30,0,30,0,0,0,0,0,,
2/8/2018 7:20,0,20,0,0,0,0,0,0,0,10,40,75,0,0,0,0,0,0,0,35,30,55,5,15,0,10,30,0,5,0,10,75,30,0,20,0,25,20,40,0,30,0,0,0,0,0,,
2/8/2018 7:30,0,30,0,0,0,0,0,0,0,10,20,75,0,0,0,0,0,0,0,40,35,50,5,15,0,10,30,0,5,0,10,75,25,0,30,0,25,15,45,0,40,0,0,0,0,0,,
2/8/2018 7:40,0,20,0,0,0,0,0,0,0,10,30,80,0,0,0,0,0,0,0,35,35,45,5,15,0,10,30,0,10,0,10,75,45,0,40,0,25,15,40,0,40,0,0,0,0,0,,
2/8/2018 7:50,0,10,0,0,0,0,0,0,0,10,30,90,0,0,0,0,0,0,0,35,45,40,5,15,0,15,40,0,10,0,10,75,55,0,40,0,30,20,40,0,40,0,0,0,0,0,,
2/8/2018 8:00,0,20,0,0,0,0,0,0,0,10,30,90,0,0,0,0,0,0,0,35,45,40,5,15,0,30,60,0,10,0,10,80,45,0,45,0,35,20,40,0,40,0,0,0,0,0,,
2/8/2018 8:10,0,20,0,0,0,0,0,0,0,10,30,90,0,0,0,0,0,0,0,25,50,50,10,15,0,20,60,0,15,0,10,85,45,0,65,0,45,20,40,0,40,0,0,0,0,0,,
2/8/2018 8:20,0,20,0,0,0,15,0,0,0,35,40,100,0,0,0,0,0,0,0,35,50,0,10,50,0,25,70,0,20,0,10,85,45,0,65,0,45,25,40,0,30,0,0,0,0,0,,
2/8/2018 8:30,0,20,0,0,0,30,0,0,0,15,40,110,0,0,0,0,0,0,0,35,50,0,10,35,0,25,65,0,20,0,10,85,45,0,60,0,45,25,35,0,30,0,0,0,0,0,,
2/8/2018 8:40,0,20,0,0,0,30,0,0,0,20,30,140,0,0,0,0,0,0,0,40,45,0,10,35,0,25,65,0,15,0,10,75,45,0,60,0,45,25,35,0,30,0,0,0,0,0,,
2/8/2018 8:50,0,20,0,0,0,30,0,0,0,25,30,140,0,0,0,0,0,0,0,40,50,20,10,35,0,25,65,0,15,0,15,65,45,0,60,0,40,25,35,0,30,0,0,0,0,0,,
2/8/2018 9:00,0,10,0,0,0,40,0,0,0,45,40,110,0,0,0,0,0,0,0,40,45,45,10,35,0,25,65,0,15,0,10,40,45,0,60,0,40,25,40,0,30,0,0,0,0,0,,
2/8/2018 9:10,0,10,0,0,0,40,0,0,0,45,40,135,0,0,0,0,0,0,0,30,50,45,10,35,0,25,65,0,15,0,10,50,40,0,45,0,40,25,50,0,40,0,0,0,0,0,,
2/8/2018 9:20,0,10,0,0,0,40,0,0,0,30,40,120,0,0,0,0,0,0,0,35,50,40,10,40,0,25,65,0,15,0,10,65,40,0,40,0,40,25,40,0,40,0,0,0,0,0,,
2/8/2018 9:30,0,10,0,0,0,30,0,0,0,15,20,130,0,0,0,0,0,0,0,30,50,50,10,50,0,20,70,0,15,0,10,75,40,0,40,0,40,30,40,0,40,0,0,0,0,0,,
2/8/2018 9:40,0,10,0,0,0,30,0,0,0,15,20,120,0,0,0,0,0,0,0,30,60,50,10,25,0,25,70,0,10,0,10,80,40,0,60,0,40,30,40,0,40,0,0,0,0,0,,
2/8/2018 9:50,0,10,0,0,0,30,0,0,0,10,20,120,0,0,0,0,0,0,0,30,50,50,10,40,0,25,70,0,10,0,15,65,45,0,65,0,45,40,30,0,70,0,0,0,0,0,,
2/8/2018 10:00,0,10,0,0,0,30,0,0,0,15,30,110,0,0,0,0,0,0,0,30,50,50,15,30,0,20,75,0,10,0,10,60,25,0,65,0,45,45,20,0,20,0,0,0,0,0,,
2/8/2018 10:10,0,20,0,0,0,30,0,0,0,20,30,100,0,0,0,0,0,0,0,30,55,50,15,25,0,25,75,0,15,0,10,60,25,0,65,0,45,30,35,0,20,0,0,0,0,0,,
2/8/2018 10:20,0,20,0,0,0,25,0,0,0,20,20,110,0,0,0,0,0,0,0,30,55,40,15,25,0,25,75,0,15,0,10,65,30,0,75,0,40,25,50,0,20,0,0,0,0,0,,
2/8/2018 10:30,0,20,0,0,0,20,0,0,0,25,30,120,0,0,0,0,0,0,0,25,50,45,15,30,0,25,70,0,15,0,10,70,55,0,80,0,35,15,40,0,30,0,0,0,0,0,,
2/8/2018 10:40,0,20,0,0,0,30,0,0,0,25,30,110,0,0,0,0,0,0,0,30,45,35,15,25,0,30,60,0,15,0,15,65,50,65,95,0,50,15,35,0,30,0,0,0,0,0,,
2/8/2018 10:50,0,10,0,0,0,35,0,0,0,20,30,0,0,0,0,0,0,0,0,30,50,30,15,20,0,35,50,0,15,0,10,50,50,65,105,0,45,15,40,0,30,0,0,0,0,0,,
2/8/2018 11:00,0,10,0,0,0,25,0,0,0,15,30,0,0,0,0,0,0,0,0,30,45,30,15,20,0,35,35,0,20,0,10,55,35,65,105,0,45,25,30,0,30,0,0,0,0,0,,
2/8/2018 11:10,0,10,0,0,0,25,0,0,0,15,40,150,0,0,0,0,0,0,0,25,40,30,15,20,0,30,50,0,20,0,15,65,30,65,95,0,50,35,25,0,20,0,0,0,0,0,,
2/8/2018 11:20,0,10,0,0,0,25,0,0,0,15,30,150,0,0,0,0,0,0,0,30,45,40,15,25,0,30,45,0,15,0,10,65,30,0,95,0,50,40,45,0,20,0,0,0,0,0,,
